n,1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000,67000,68000,69000,70000,71000,72000,73000,74000,75000,76000,77000,78000,79000,80000,81000,82000,83000,84000,85000,86000,87000,88000,89000,90000,91000,92000,93000,94000,95000,96000,97000,98000,99000,100000,Średnia
Test 1,368,746,1099,1513,1820,2250,2569,2920,3309,3672,4120,4469,4790,5153,5530,5900,6273,6653,6950,7303,7786,8091,8407,8789,9136,9551,9942,10321,10654,11034,11445,11775,12073,12514,12859,13260,13479,13933,14291,14673,15215,15591,15961,16258,16534,17036,17292,17659,18063,18326,18790,19069,19530,19855,20082,20555,20947,21284,21586,21914,22478,22918,23172,23558,23810,24314,24575,25120,25363,25708,26101,26698,26716,27211,27590,27990,28374,28868,28954,29457,29712,30146,30546,30953,31290,31758,32127,32427,32752,33101,33560,33871,34272,34753,34806,35426,35764,35998,36235,36745
Test 2,362,743,1092,1478,1847,2214,2560,2934,3282,3667,4031,4384,4777,5139,5546,5866,6248,6549,6928,7341,7669,8125,8383,8843,9202,9537,9991,10262,10621,11023,11385,11764,12152,12438,12931,13298,13589,14084,14340,14715,15058,15456,15877,16113,16664,16880,17358,17584,17992,18469,18786,19107,19478,19790,20087,20536,21065,21425,21684,22096,22471,22801,23136,23420,23981,24213,24710,24966,25515,25623,26015,26674,26897,27250,27603,27864,28340,28700,28978,29406,29786,30163,30540,30860,31372,31560,31931,32313,32750,33204,33327,33872,34220,34398,34851,35258,35667,35855,36364,36692
Test 3,376,727,1104,1455,1865,2223,2560,2952,3317,3729,4041,4455,4710,5162,5530,5827,6233,6608,6956,7352,7743,8094,8493,8873,9219,9591,9896,10350,10682,10966,11397,11759,12228,12641,12907,13340,13676,13927,14334,14740,15066,15438,15759,15984,16587,17067,17134,17664,17853,18337,18763,19055,19525,19706,20164,20648,21056,21395,21501,22066,22448,22950,23145,23561,24027,24211,24691,24893,25479,25809,26106,26608,26931,27271,27550,27921,28203,28696,29014,29449,29810,30115,30335,30844,31142,31692,32002,32271,32764,33150,33686,33718,34207,34532,35005,35217,35652,35931,36528,36937
Test 4,356,746,1103,1455,1808,2156,2612,2938,3286,3662,4027,4431,4716,5153,5508,5881,6191,6609,6984,7365,7602,8101,8533,8908,9171,9556,10012,10178,10599,10981,11399,11724,12133,12509,12808,13212,13754,13894,14204,14752,15058,15449,15831,16182,16542,16927,17236,17674,17926,18477,18614,19147,19443,19877,20246,20634,20977,21282,21795,22087,22294,22831,23228,23633,23895,24348,24671,24972,25292,25849,26012,26481,26925,27160,27675,28008,28432,28806,29187,29431,29754,30143,30572,30965,31251,31505,32106,32447,32756,33129,33406,33858,34311,34578,35005,35514,35647,36246,36447,36912
Test 5,369,745,1123,1488,1820,2227,2610,2922,3315,3715,4063,4358,4820,5181,5494,5896,6227,6546,6998,7313,7835,8115,8463,8839,9234,9492,9963,10247,10682,11063,11440,11765,12125,12559,12868,13219,13607,13836,14296,14744,15224,15392,15877,16285,16546,16792,17385,17704,17978,18390,18872,19127,19502,19921,20236,20461,20952,21363,21685,21939,22490,22802,23236,23543,23836,24232,24631,25025,25390,25702,26071,26512,26858,27164,27483,27961,28402,28625,29077,29502,29871,30132,30590,31014,31080,31632,32020,32309,32890,32954,33453,33904,34234,34500,34934,35278,35518,36102,36449,36922
Test 6,356,749,1100,1464,1820,2190,2525,2952,3307,3651,3991,4442,4688,5104,5524,5904,6261,6619,7004,7338,7744,8037,8461,8761,9092,9673,9946,10297,10619,11078,11449,11860,12030,12526,12868,13140,13552,13963,14355,14732,14988,15485,15772,16154,16533,16843,17130,17679,18067,18411,18808,19207,19329,19896,20409,20620,20941,21234,21768,22032,22403,22545,23203,23611,23895,24133,24610,24971,25440,25741,26115,26481,26824,27322,27628,27978,28432,28588,29123,29378,29828,30227,30505,30901,31216,31771,32006,32272,32808,33064,33598,34027,34110,34471,34984,35262,35644,35986,36471,36869
Test 7,362,757,1099,1458,1844,2193,2583,2941,3303,3709,4101,4409,4764,5108,5498,5877,6250,6622,6992,7392,7765,8071,8476,8846,9276,9537,9887,10369,10685,10978,11435,11825,12128,12530,12961,13334,13607,13936,14389,14659,15195,15475,15787,16132,16592,17010,17293,17683,17956,18459,18920,19078,19426,19834,20263,20597,20864,21326,21816,21913,22418,22676,23165,23600,24059,24150,24727,25014,25436,25826,25934,26487,26734,27088,27785,27992,28216,28769,28816,29350,29762,30164,30549,30814,31259,31610,31883,32522,32735,33097,33477,34079,34070,34647,34902,35284,35527,36086,36303,36741
Test 8,360,750,1128,1471,1838,2246,2584,2890,3306,3672,4004,4406,4723,5109,5531,5919,6236,6671,6945,7412,7690,8113,8558,8825,9170,9618,9927,10320,10618,11043,11487,11784,12189,12512,12819,13215,13673,13977,14405,14677,15073,15498,15734,16261,16595,16967,17264,17627,17973,18493,18758,19169,19465,20058,20272,20653,20971,21364,21751,22076,22472,22918,23034,23454,23722,24332,24618,24854,25475,25847,26221,26396,26793,27326,27603,27860,28478,28705,28968,29487,29809,30074,30438,30889,31426,31540,32077,32341,32587,33192,33804,33922,34082,34583,34975,35438,35757,35966,36398,36704
Test 9,372,739,1099,1446,1852,2243,2621,2929,3331,3741,4044,4438,4754,5099,5490,5839,6218,6645,6996,7339,7752,8011,8484,8864,9182,9597,10008,10306,10603,11062,11445,11893,12156,12531,12808,13264,13697,13981,14328,14794,15064,15398,15757,16143,16604,16892,17318,17744,17994,18316,18768,19102,19603,19767,20269,20782,21053,21393,21699,22187,22442,22807,23147,23536,24025,24214,24648,25107,25350,25803,26110,26593,26933,27188,27602,27917,28342,28671,29047,29455,29742,30189,30531,30792,31184,31566,31995,32349,32729,33245,33536,33680,34163,34646,34816,35314,35685,36134,36403,36710
Test 10,366,730,1122,1430,1822,2188,2536,2961,3321,3715,4046,4432,4789,5133,5458,5925,6264,6533,7007,7414,7675,8096,8463,8901,9110,9581,9896,10258,10660,11002,11351,11846,12163,12456,12898,13175,13529,13946,14376,14775,15092,15544,15921,16291,16631,16932,17342,17603,18058,18400,18744,19160,19520,19879,20148,20522,20920,21353,21828,22006,22368,22775,23068,23671,23947,24192,24605,25002,25391,25639,26128,26584,26829,27155,27528,27967,28172,28606,29055,29506,29767,30134,30538,30774,31343,31645,32245,32443,32618,33187,33516,33974,34273,34649,34851,35204,35617,36134,36305,36726
